window_idx,pred_command,confidence
55444,31,0.1290
55446,19,0.1411
55447,11,0.1639
55448,11,0.1966
55449,7,0.1090
55450,21,0.1282
55451,21,0.1311
55452,11,0.2309
55453,21,0.2170
55454,11,0.1634
55455,32,0.1305
55456,19,0.1671
55457,7,0.1391
55459,19,0.1131
55460,21,0.1230
55462,6,0.1187
55463,19,0.1275
55464,5,0.1407
55465,19,0.1202
55467,6,0.1170
55470,5,0.1112
55471,5,0.1275
55472,5,0.1099
55473,5,0.1325
55474,5,0.1550
55475,7,0.1404
55476,7,0.1083
55477,21,0.1136
55478,5,0.1125
55479,7,0.1208
55480,21,0.1030
55481,7,0.1033
55482,21,0.1031
55483,7,0.1372
55484,24,0.1390
55485,21,0.1523
55486,21,0.1706
55487,21,0.2044
55488,21,0.1490
55491,19,0.1459
55492,21,0.1462
55493,21,0.1438
55494,21,0.1758
55495,21,0.1818
55498,21,0.1547
55499,7,0.1662
55500,21,0.1396
55501,21,0.1721
55502,24,0.1949
55503,21,0.1823
55505,19,0.1056
55506,10,0.1732
55507,10,0.1453
55508,24,0.2007
55509,24,0.1913
55511,8,0.1447
55512,19,0.1562
55513,24,0.1672
55514,24,0.1164
55515,19,0.1704
55516,5,0.1467
55517,19,0.1289
55518,19,0.1428
55519,5,0.1514
55520,19,0.1873
55521,19,0.1210
55522,24,0.1050
55523,24,0.1562
55524,24,0.1425
55525,24,0.1564
55526,19,0.1548
55527,24,0.1600
55528,24,0.2137
55529,24,0.1745
55530,24,0.1150
55531,24,0.1485
55532,19,0.1404
55533,24,0.1757
55534,24,0.2013
55535,19,0.1546
55536,7,0.1792
55537,7,0.1354
55538,7,0.1546
55539,7,0.1193
55541,24,0.1624
55542,21,0.1544
55543,7,0.1317
55544,5,0.1991
55545,5,0.1714
55546,5,0.2210
55547,5,0.1805
55548,5,0.1193
55549,24,0.1176
55550,7,0.2397
55552,16,0.4153
55554,5,0.1155
55556,0,0.1579
55558,0,0.3209
55559,25,0.1707
55560,5,0.1628
55561,5,0.1527
55562,14,0.1443
55563,25,0.1144
55564,18,0.1308
55565,16,0.1690
55566,8,0.1871
55568,13,0.1535
55569,16,0.1682
55571,4,0.1283
55572,4,0.5824
55573,4,0.6277
55574,0,0.2815
55577,2,0.3006
55578,4,0.3845
55579,4,0.5129
55581,4,0.3903
55582,0,0.5120
55583,0,0.2638
55584,0,0.3629
55586,0,0.2223
55587,8,0.1923
55588,6,0.1150
55590,11,0.1128
55592,4,0.3675
55593,8,0.3287
55594,6,0.1192
55595,4,0.1276
55597,4,0.1385
55598,4,0.6011
55599,4,0.4787
55600,4,0.7042
55601,13,0.1925
55602,13,0.1478
55603,5,0.1593
55604,5,0.1411
55605,6,0.1099
55606,2,0.2594
55607,2,0.2246
55608,27,0.1129
55609,16,0.1410
55613,19,0.1116
55614,7,0.1513
55615,25,0.1038
55616,25,0.1106
55617,16,0.2393
55618,16,0.3998
55619,8,0.5210
55620,4,0.1412
55622,16,0.5091
55623,16,0.3977
55624,27,0.1104
55625,4,0.3603
55626,0,0.3348
55627,7,0.1105
55628,29,0.1058
55629,24,0.1054
55630,21,0.1316
55631,32,0.1803
55632,24,0.1319
55633,24,0.2952
55634,24,0.2353
55635,24,0.3237
55636,24,0.3063
55637,24,0.2438
55638,7,0.2345
55639,7,0.1401
55640,21,0.1354
55641,7,0.1750
55642,24,0.1212
55644,7,0.1594
55645,7,0.2166
55646,24,0.1989
55647,24,0.3086
55648,24,0.2358
55649,24,0.1902
55650,19,0.1759
55651,24,0.3078
55653,25,0.1391
55654,27,0.1162
55655,32,0.1652
55656,25,0.1168
55657,24,0.1221
55658,24,0.1461
55659,15,0.1108
55660,31,0.2163
55661,7,0.1490
55662,21,0.1344
55663,7,0.3201
55664,7,0.2708
55665,7,0.2292
55666,7,0.2381
55667,7,0.2903
55668,7,0.1522
55670,19,0.1337
55671,7,0.1120
55672,7,0.3471
55673,24,0.1327
55674,32,0.1371
55676,7,0.1164
55677,24,0.1307
55680,24,0.1621
55681,24,0.3139
55682,24,0.3802
55683,24,0.3591
55684,24,0.2635
55685,19,0.2014
55687,24,0.1618
55688,24,0.1627
55689,7,0.1768
55690,19,0.1930
55691,5,0.1268
55692,7,0.1650
55693,19,0.1611
55695,19,0.1707
55696,24,0.1268
55697,18,0.1119
55699,19,0.1771
55700,18,0.1136
55701,19,0.1393
55704,24,0.2793
55705,24,0.1113
55707,7,0.2222
55708,21,0.1787
55709,19,0.1814
55710,21,0.1813
55711,15,0.1545
55712,7,0.1875
55713,21,0.2376
55714,21,0.2277
55715,7,0.1932
55716,21,0.1778
55717,19,0.1846
55718,7,0.2717
55719,7,0.2148
55720,21,0.2688
55721,21,0.3601
55722,21,0.2501
55723,0,0.1290
55724,7,0.1751
55725,7,0.2147
55726,7,0.2006
55727,7,0.1564
55728,7,0.2632
55729,8,0.5288
55730,8,0.2476
55731,7,0.2206
55732,7,0.2103
55733,8,0.3736
55734,8,0.4080
55735,8,0.6425
55736,0,0.2697
55737,8,0.5108
55738,8,0.7364
55739,19,0.1419
55740,21,0.1305
55741,8,0.3548
55742,8,0.1672
55743,0,0.1363
55744,1,0.2166
55745,0,0.2311
55746,0,0.2243
55747,24,0.1348
55748,24,0.1080
55750,21,0.1327
55751,8,0.1713
55752,16,0.4276
55753,8,0.8853
55754,16,0.4421
55755,7,0.1570
55757,7,0.1038
55758,24,0.1673
55759,21,0.1580
55760,15,0.1449
55761,7,0.1464
55763,15,0.1136
55767,21,0.1163
55768,19,0.1409
55769,19,0.1990
55770,19,0.2041
55771,21,0.1842
55772,21,0.3709
55773,21,0.2549
55774,19,0.2776
55775,15,0.2233
55776,21,0.2818
55777,21,0.1293
55778,21,0.2580
55779,21,0.3263
55780,7,0.1669
55781,7,0.2586
55782,7,0.2118
55784,24,0.1115
55785,24,0.1059
55788,24,0.1081
55789,24,0.1287
55790,7,0.1431
55791,5,0.1457
55792,1,0.1373
55793,33,0.1901
55794,4,0.3213
55795,2,0.1301
55796,5,0.1084
55797,5,0.1388
55798,1,0.1184
55799,16,0.2590
55800,4,0.1451
55801,15,0.1435
55802,7,0.1328
55803,5,0.1549
55804,18,0.2700
55805,25,0.1220
55806,15,0.2588
55808,33,0.2452
55811,0,0.1329
55812,0,0.1059
55813,0,0.1258
55814,4,0.2505
55815,4,0.3131
55816,2,0.1532
55818,5,0.1514
55819,5,0.1713
55820,5,0.1655
55821,5,0.1403
55822,32,0.1245
55823,18,0.1238
55824,5,0.1301
55827,5,0.2296
55828,5,0.2001
55831,7,0.1100
55833,7,0.1306
55834,5,0.2175
55835,18,0.1451
55836,5,0.1408
55839,7,0.1233
55840,7,0.1206
55842,7,0.1073
55844,18,0.1063
55847,0,0.1076
55851,7,0.1053
55853,3,0.1152
55854,4,0.1618
55855,2,0.1637
55856,4,0.2828
55857,0,0.2738
55858,7,0.1254
55859,5,0.1087
55861,0,0.1612
55862,32,0.1365
55863,0,0.1601
55864,9,0.1210
55865,5,0.1178
55866,5,0.1487
55870,7,0.1095
55871,7,0.1065
55875,5,0.1363
55877,5,0.1255
55878,5,0.1176
55879,5,0.1454
55881,5,0.1122
55882,5,0.1506
55884,19,0.1193
55885,7,0.2034
55886,7,0.3031
55887,15,0.2298
55888,19,0.1446
55889,19,0.1630
55890,21,0.1506
55891,8,0.2989
55892,19,0.1664
55893,21,0.2744
55894,21,0.2336
55895,21,0.2091
55896,11,0.1634
55897,7,0.1176
55898,1,0.1497
55899,21,0.1221
55900,0,0.1640
55901,30,0.1926
55902,30,0.2637
55903,21,0.2448
55904,21,0.3220
55905,24,0.1394
55906,19,0.1676
55907,21,0.2572
55908,21,0.2961
55909,21,0.3054
55910,21,0.2159
55911,21,0.3784
55912,7,0.3760
55913,7,0.3371
55914,7,0.2733
55915,7,0.1758
55916,21,0.1677
55917,7,0.2169
55918,5,0.1924
55919,21,0.1962
55920,21,0.4480
55921,7,0.1832
55922,0,0.1266
55923,21,0.2533
55924,23,0.1650
55925,8,0.6878
55926,8,0.3544
55927,21,0.1275
55929,7,0.1516
55930,7,0.2347
55931,7,0.1421
55932,7,0.1104
55933,7,0.1274
55934,24,0.1452
55935,8,0.2583
55936,8,0.4521
55937,8,0.4202
55938,8,0.2745
55939,21,0.2696
55940,8,0.1634
55941,5,0.1193
55942,7,0.1961
55943,24,0.3400
55944,24,0.4008
55945,21,0.1680
55946,0,0.1047
55947,7,0.1192
55948,24,0.1363
55949,21,0.1485
55950,9,0.1907
55951,19,0.1982
55952,7,0.2644
55953,15,0.2807
55954,7,0.2184
55956,7,0.1389
55959,25,0.1318
55960,5,0.1518
55961,19,0.1339
55962,19,0.1776
55963,15,0.1859
55964,19,0.1471
55965,28,0.1667
55966,7,0.1191
55967,7,0.2290
55968,24,0.2092
55969,24,0.1761
55970,21,0.1919
55971,7,0.2376
55972,7,0.1771
55973,7,0.2167
55974,7,0.1726
55975,7,0.1499
55976,24,0.3037
55977,7,0.1466
55978,14,0.1236
55979,25,0.1112
55984,4,0.2937
55985,12,0.1429
55986,4,0.1094
55987,0,0.1127
55988,13,0.1546
55989,13,0.1904
55990,16,0.1277
55991,0,0.1753
55997,0,0.1306
55998,30,0.1100
56000,2,0.1874
56001,0,0.1032
56002,7,0.1462
56003,21,0.1624
56004,22,0.1093
56008,18,0.1075
56009,7,0.1025
56010,21,0.1171
56011,7,0.1505
56012,14,0.1734
56013,0,0.1625
56014,0,0.2020
56015,7,0.1113
56016,7,0.1110
56017,21,0.1911
56018,11,0.1059
56022,18,0.1035
56023,15,0.2766
56024,15,0.1901
56025,15,0.2056
56026,0,0.1800
56027,25,0.1202
56029,25,0.1572
56030,32,0.1445
56031,4,0.2165
56032,12,0.1198
56033,32,0.2178
56034,32,0.1412
56035,2,0.1139
56036,25,0.1226
56037,32,0.1253
56038,18,0.1254
56039,7,0.1768
56041,6,0.1514
56042,19,0.2563
56043,8,0.5205
56044,8,0.5276
56047,18,0.1270
56051,12,0.1291
56052,4,0.2521
56053,4,0.2620
56056,1,0.1414
56058,3,0.1163
56059,0,0.1338
56060,21,0.1054
56061,24,0.1132
56062,24,0.1138
56063,24,0.1188
56064,21,0.1247
56067,6,0.1133
56070,5,0.1144
56071,5,0.1161
56074,21,0.1121
56075,8,0.1261
56076,21,0.1310
56077,7,0.1284
56078,7,0.1684
56080,0,0.1196
56081,21,0.1234
56082,21,0.1262
56083,21,0.1149
56087,18,0.1317
56090,24,0.1104
56092,0,0.1106
56094,5,0.1028
56095,22,0.1180
56096,8,0.2100
56097,7,0.1654
56098,5,0.1427
56099,5,0.1249
56100,21,0.1172
56101,21,0.1231
56102,7,0.1350
56103,7,0.1461
56104,7,0.1382
56105,5,0.1121
56107,0,0.2209
56108,0,0.1098
56109,5,0.1089
56110,7,0.1064
56112,16,0.1428
56114,1,0.1480
56117,21,0.1568
56119,16,0.1954
56121,7,0.2067
56122,7,0.1324
56123,21,0.1439
56124,21,0.1193
56125,21,0.1274
56126,21,0.1049
56127,24,0.1677
56128,21,0.1162
56129,0,0.1331
56132,1,0.1384
56133,11,0.1630
56134,3,0.2163
56135,4,0.1726
56136,1,0.2299
56137,1,0.1641
56138,4,0.3659
56139,19,0.1204
56140,8,0.3038
56141,7,0.2195
56142,15,0.1964
56143,7,0.1796
56144,7,0.1368
56145,32,0.1099
56147,18,0.1052
56148,18,0.2249
56149,18,0.1240
56150,24,0.2113
56151,11,0.1083
56152,32,0.1282
56153,32,0.1678
56155,15,0.1446
56156,32,0.1332
56159,7,0.2111
56160,0,0.1112
56161,32,0.1840
56162,4,0.1162
56164,7,0.1654
56165,7,0.1627
56166,19,0.1231
56167,7,0.2205
56168,7,0.1391
56169,7,0.1708
56170,7,0.1436
56171,21,0.1688
56172,32,0.1137
56173,11,0.1948
56174,21,0.1385
56175,21,0.1208
56176,7,0.1094
56177,7,0.1738
56178,23,0.1144
56181,7,0.2170
56182,15,0.1296
56184,4,0.1654
56185,4,0.2291
56186,0,0.1262
56188,25,0.1254
56189,25,0.1272
56191,6,0.1164
56192,21,0.1833
56194,21,0.1162
56195,5,0.1968
56197,7,0.1105
56199,18,0.1186
56200,24,0.1844
56201,19,0.1820
56202,24,0.1958
56203,19,0.2376
56204,19,0.1298
56205,7,0.1246
56207,19,0.1341
56208,23,0.1096
56210,16,0.1155
56211,21,0.1350
56212,0,0.2449
56213,30,0.1647
56214,20,0.1813
56215,24,0.1357
56216,23,0.1057
56217,9,0.1815
56218,8,0.4369
56219,7,0.3142
56220,9,0.1507
56221,7,0.2720
56222,21,0.1475
56223,8,0.5337
56224,7,0.2912
56225,19,0.1498
56226,9,0.2151
56227,9,0.1943
56228,5,0.1510
56229,19,0.2174
56230,19,0.1820
56231,21,0.1569
56232,13,0.2308
56233,7,0.2404
56234,19,0.1516
56235,9,0.1866
56236,9,0.1448
56237,19,0.1276
56238,21,0.2097
56239,21,0.1640
56240,9,0.2584
56241,7,0.2059
56242,5,0.2040
56243,19,0.2375
56244,7,0.2242
56245,21,0.1658
56246,19,0.1364
56247,9,0.1767
56248,5,0.1357
56249,9,0.1768
56250,8,0.1950
56251,21,0.2319
56252,21,0.1454
56253,9,0.2680
56254,9,0.5113
56255,9,0.3665
56256,9,0.1979
56257,0,0.1398
56258,9,0.2600
56259,9,0.2913
56260,21,0.2541
56261,21,0.2226
56262,8,0.2940
56263,9,0.2522
56264,8,0.4478
56265,8,0.6186
56266,8,0.4763
56267,8,0.2612
56268,7,0.1750
56269,21,0.1750
56270,8,0.4033
56271,8,0.1628
56272,8,0.1180
56273,19,0.1334
56274,19,0.1165
56275,7,0.1627
56276,21,0.1439
56277,8,0.1414
56278,8,0.4864
56279,8,0.6043
56280,8,0.2201
56281,8,0.5403
56282,9,0.5361
56283,9,0.2952
56284,21,0.2054
56285,21,0.1931
56286,9,0.2080
56287,11,0.1435
56288,21,0.1445
56289,8,0.3464
56290,9,0.1733
56291,7,0.1804
56292,19,0.1924
56293,16,0.2232
56294,16,0.3769
56295,21,0.1874
56296,9,0.2437
56297,9,0.2319
56298,9,0.2753
56299,9,0.1848
56300,8,0.2366
56301,8,0.3178
56302,19,0.1300
56303,11,0.1280
56304,5,0.1139
56305,11,0.1261
56306,21,0.1461
56307,8,0.2323
56308,21,0.1625
56309,8,0.1577
56310,21,0.2112
56311,21,0.1534
56312,7,0.1927
56313,5,0.1409
56314,7,0.2262
56315,7,0.1336
56316,7,0.1334
56317,13,0.1069
56318,24,0.1039
56321,7,0.1113
56322,0,0.1770
56323,0,0.1230
56324,7,0.1329
56325,7,0.1124
56326,21,0.1790
56327,7,0.1894
56328,7,0.1665
56329,7,0.1799
56330,21,0.1238
56331,21,0.1283
56332,7,0.1304
56333,0,0.1265
56334,21,0.1688
56335,21,0.1458
56336,21,0.1570
56337,0,0.2146
56338,7,0.2568
56339,7,0.1691
56340,7,0.1172
56341,7,0.1787
56342,7,0.1418
56343,7,0.1621
56344,7,0.1366
56345,21,0.1479
56346,11,0.1139
56347,0,0.2096
56348,11,0.1467
56349,7,0.1430
56350,0,0.2500
56351,21,0.1516
56352,21,0.1270
56353,8,0.1620
56354,0,0.1810
56355,0,0.1860
56356,21,0.1363
56357,21,0.2237
56358,21,0.2993
56359,21,0.1737
56360,21,0.1900
56361,21,0.2333
56362,11,0.1505
56363,7,0.1635
56364,21,0.1706
56365,21,0.1402
56366,7,0.1324
56367,7,0.1902
56368,0,0.1192
56369,7,0.1918
56370,7,0.1362
56371,7,0.1108
56372,7,0.1052
56373,7,0.1210
56374,7,0.1980
56375,19,0.1118
56377,21,0.1452
56379,0,0.1312
56380,0,0.1182
56382,21,0.1844
56383,7,0.2016
56384,7,0.2415
56385,7,0.1340
56386,0,0.1546
56387,0,0.1488
56388,21,0.1702
56389,21,0.1749
56390,21,0.1071
56391,7,0.1095
56392,21,0.1341
56393,7,0.1380
56394,7,0.1481
56395,7,0.1817
56396,21,0.1537
56397,21,0.1755
56398,0,0.2428
56399,21,0.1923
56400,21,0.1168
56401,21,0.1338
56402,7,0.1629
56404,21,0.1082
56405,19,0.1448
56406,19,0.2577
56407,23,0.1601
56408,19,0.1943
56409,23,0.1954
56410,23,0.2002
56411,9,0.1560
56412,9,0.4753
56413,8,0.2831
56414,23,0.1577
56415,19,0.1816
56416,23,0.1821
56417,23,0.1814
56418,19,0.2133
56419,23,0.1813
56420,19,0.2248
56421,19,0.1488
56422,14,0.1129
56423,23,0.1626
56424,19,0.1635
56425,19,0.2720
56426,19,0.2081
56427,19,0.2181
56428,19,0.2203
56429,19,0.1836
56430,19,0.2698
56431,19,0.2279
56432,19,0.2580
56433,19,0.2250
56434,5,0.3417
56435,9,0.3561
56436,19,0.1754
56437,19,0.1666
56438,4,0.5049
56439,16,0.1790
56440,19,0.2000
56441,9,0.1969
56442,19,0.2072
56443,19,0.1640
56444,19,0.1910
56445,23,0.2106
56446,19,0.1768
56447,19,0.1912
56448,19,0.1543
56449,19,0.1695
56450,19,0.2383
56451,23,0.1626
56452,23,0.1714
56453,31,0.1171
56454,23,0.1471
56455,28,0.1295
56456,16,0.1170
56457,13,0.1644
56458,2,0.1796
56459,12,0.1416
56461,14,0.1549
56462,19,0.1135
56463,5,0.1658
56464,23,0.1478
56465,4,0.1733
56466,31,0.1176
56468,23,0.1123
56469,23,0.1538
56470,5,0.1944
56471,19,0.1740
56472,19,0.1622
56473,23,0.1215
56474,23,0.1748
56475,19,0.2536
56476,19,0.2037
56477,16,0.1840
56478,8,0.1908
56479,23,0.1665
56480,23,0.1886
56481,19,0.2624
56482,23,0.2049
56483,23,0.1785
56484,9,0.1485
56485,19,0.1842
56486,19,0.2348
56487,19,0.1875
56488,19,0.2333
56489,19,0.1920
56490,5,0.1732
56491,19,0.1918
56492,9,0.1450
56493,9,0.2216
56494,19,0.1904
56495,9,0.2236
56496,9,0.2236
56497,9,0.1879
56498,9,0.1926
56499,23,0.1412
56500,9,0.2466
56501,5,0.1911
56503,5,0.1615
56504,19,0.1277
56505,19,0.1286
56506,16,0.1601
56507,23,0.1518
56508,19,0.1361
56509,9,0.1639
56510,0,0.1664
56511,19,0.1306
56512,19,0.1171
56513,9,0.1625
56514,19,0.1280
56515,19,0.1921
56516,9,0.1438
56517,9,0.2070
56518,19,0.2283
56519,19,0.1794
56520,19,0.2049
56521,8,0.1597
56522,22,0.1621
56523,19,0.2650
56524,19,0.1494
56525,9,0.1526
56526,19,0.2128
56527,19,0.1198
56528,16,0.2097
56529,23,0.2034
56530,19,0.1751
56531,4,0.1143
56533,23,0.1330
56535,5,0.2305
56536,9,0.2155
56537,19,0.1753
56538,5,0.1910
56539,19,0.1391
56540,9,0.2194
56542,23,0.1540
56543,4,0.1276
56544,5,0.1685
56545,1,0.1123
56546,19,0.2313
56547,23,0.1426
56548,19,0.1526
56549,23,0.1402
56550,9,0.2476
56551,9,0.2089
56552,9,0.1901
56553,9,0.1257
56554,8,0.1649
56555,5,0.1749
56556,23,0.1529
56557,9,0.1886
56558,23,0.1819
56559,23,0.1314
56560,23,0.1141
56561,19,0.2007
56562,23,0.1775
56563,16,0.1625
56564,8,0.4325
56565,16,0.1586
56566,16,0.2628
56567,9,0.1936
56568,23,0.1396
56569,8,0.2062
56570,9,0.2581
56571,19,0.1694
56573,9,0.1837
56574,9,0.1614
56575,9,0.2652
56576,23,0.1371
56577,19,0.1830
56578,19,0.1396
56579,9,0.1239
56580,23,0.1435
56581,19,0.1203
56582,23,0.1452
56583,23,0.1063
56584,23,0.1190
56585,19,0.1678
56586,5,0.2824
56587,19,0.1364
56588,5,0.2246
56589,23,0.1110
56590,19,0.1401
56591,23,0.1590
56592,23,0.1500
56593,8,0.4223
56594,19,0.1372
56595,19,0.1690
56596,7,0.1302
56597,5,0.1462
56598,7,0.1463
56599,5,0.1521
56600,7,0.1320
56601,5,0.1644
56602,7,0.1496
56603,5,0.2183
56604,5,0.1669
56605,5,0.2480
56606,5,0.2247
56607,5,0.2661
56608,5,0.2541
56609,5,0.1874
56610,5,0.1530
56611,5,0.1738
56612,5,0.1220
56613,5,0.1854
56615,5,0.1463
56616,5,0.2356
56617,7,0.1929
56618,7,0.2323
56619,5,0.2284
56620,5,0.1412
56621,5,0.1427
56622,7,0.2132
56623,7,0.1924
56624,5,0.1940
56625,7,0.1631
56626,7,0.1199
56627,7,0.1149
56628,7,0.1585
56629,5,0.1385
56630,5,0.1207
56631,5,0.1107
56632,5,0.1659
56633,5,0.2593
56634,5,0.2387
56635,5,0.1987
56636,5,0.1137
56638,5,0.2264
56639,5,0.2579
56640,7,0.1665
56641,5,0.1680
56642,6,0.1026
56643,5,0.1271
56644,5,0.1425
56645,5,0.1845
56646,5,0.1615
56647,5,0.1991
56648,5,0.1574
56649,5,0.3910
56650,5,0.2738
56651,5,0.1865
56652,5,0.2643
56653,5,0.1964
56654,5,0.2484
56655,5,0.1852
56656,5,0.1193
56657,7,0.1872
56658,7,0.2376
56659,5,0.1893
56660,6,0.1068
56661,5,0.1196
56662,5,0.1673
56664,7,0.1400
56665,5,0.2145
56666,5,0.1989
56667,5,0.2395
56668,5,0.1979
56669,5,0.1589
56670,5,0.1744
56672,7,0.1694
56673,1,0.1193
56674,5,0.1257
56675,7,0.2002
56676,7,0.1316
56677,7,0.1193
56678,5,0.1681
56679,0,0.1445
56680,0,0.1888
56681,5,0.1203
56682,5,0.1249
56683,5,0.1434
56684,5,0.2361
56685,5,0.1750
56686,5,0.2806
56687,5,0.2010
56688,7,0.1386
56689,5,0.2010
56690,5,0.3030
56691,5,0.1395
56692,5,0.1969
56693,7,0.1369
56694,5,0.1410
56695,7,0.1190
56696,7,0.1151
56697,5,0.1627
56698,5,0.1991
56699,7,0.1195
56700,7,0.1348
56701,5,0.1702
56702,5,0.1277
56704,7,0.1263
56705,5,0.1267
56707,5,0.1197
56708,21,0.1208
56709,6,0.1071
56710,21,0.1227
56711,7,0.1445
56712,5,0.2386
56713,5,0.1452
56714,5,0.1256
56715,7,0.1444
56717,6,0.1327
56718,8,0.9690
56719,8,1.0000
56720,8,0.9992
56721,8,0.9768
56722,8,0.1900
56723,5,0.1671
56725,19,0.1440
56726,24,0.1527
56727,5,0.1958
56728,5,0.1406
56729,7,0.1333
56730,6,0.1168
56731,6,0.1243
56732,5,0.1649
56733,5,0.1876
56734,5,0.1751
56735,5,0.1117
56736,7,0.1883
56737,7,0.2207
56738,7,0.1454
56739,21,0.1140
56741,7,0.1287
56742,7,0.1681
56743,7,0.2156
56744,19,0.1043
56745,7,0.1300
56746,7,0.1462
56748,7,0.1460
56749,7,0.1417
56750,1,0.1255
56751,7,0.1485
56752,24,0.1415
56754,0,0.4414
56755,5,0.1995
56756,7,0.1387
56757,5,0.2057
56758,5,0.2493
56759,5,0.1671
56760,5,0.2289
56761,19,0.1570
56762,19,0.1964
56763,19,0.1987
56764,21,0.2014
56765,5,0.2266
56766,21,0.1170
56767,7,0.1547
56768,7,0.1576
56769,5,0.2416
56770,5,0.1515
56771,7,0.1759
56772,5,0.1492
56773,5,0.1594
56774,5,0.3183
56775,7,0.1419
56776,7,0.1527
56777,7,0.1426
56778,5,0.1480
56779,5,0.1992
56780,7,0.1123
56781,5,0.1682
56782,7,0.1074
56783,5,0.1792
56784,7,0.1303
56785,7,0.1620
56786,5,0.1176
56787,7,0.1210
56788,21,0.1646
56789,21,0.2322
56790,21,0.1956
56791,21,0.1827
56792,1,0.1270
56793,1,0.1497
56794,21,0.1826
56795,21,0.1666
56796,21,0.1841
56797,7,0.1680
56798,9,0.1590
56799,8,0.1963
56800,5,0.1215
56801,16,0.1234
56802,8,0.1243
56803,7,0.1267
56804,24,0.1813
56805,7,0.1338
56806,9,0.1513
56807,19,0.2497
56810,23,0.1105
56812,32,0.1492
56813,33,0.1950
56815,16,0.1084
56816,16,0.1656
56819,23,0.1316
56820,1,0.1444
56821,28,0.1100
56822,28,0.1392
56823,12,0.1228
56824,4,0.2197
56825,4,0.1496
56827,19,0.1906
56828,19,0.1137
56830,0,0.1222
56831,0,0.1203
56832,9,0.1858
56833,0,0.1876
56834,21,0.2005
56835,19,0.1431
56836,23,0.1464
56837,6,0.1026
56838,8,0.1212
56839,8,0.1721
56840,4,0.2476
56841,1,0.1040
56843,8,0.2126
56844,16,0.1244
56845,5,0.2532
56846,7,0.2102
56847,7,0.1518
56848,0,0.1292
56850,7,0.1840
56851,7,0.1398
56852,16,0.1077
56853,19,0.1638
56854,21,0.1416
56855,20,0.1371
56857,24,0.1862
56858,7,0.1064
56860,0,0.1297
56862,1,0.1248
56865,19,0.1744
56866,19,0.1771
56867,7,0.1565
56868,11,0.1626
56870,19,0.1434
56871,7,0.1653
56872,7,0.1973
56873,1,0.2609
56874,0,0.1930
56877,33,0.1789
56878,4,0.2373
56880,7,0.1501
56882,7,0.1256
56886,0,0.1580
56887,1,0.1558
56888,7,0.1458
56889,7,0.2042
56890,7,0.1950
56891,7,0.1802
56892,7,0.1324
56893,7,0.1423
56895,11,0.1361
56896,21,0.1632
56897,16,0.1151
56898,21,0.1501
56900,7,0.1805
56901,7,0.2227
56902,7,0.1851
56903,7,0.1809
56904,24,0.1451
56905,19,0.1561
56906,24,0.1327
56907,16,0.2431
56908,8,0.8447
56909,8,0.5032
56910,21,0.1167
56911,16,0.4319
56912,8,0.9023
56913,1,0.1232
56915,21,0.1235
56916,21,0.1348
56917,7,0.2247
56918,7,0.2788
56919,7,0.2061
56920,7,0.1344
56922,21,0.1559
56923,7,0.1579
56924,15,0.2082
56925,19,0.1054
56926,0,0.1289
56927,21,0.1923
56928,7,0.1437
56929,7,0.2284
56930,21,0.2396
56931,21,0.1601
56932,24,0.1390
56933,24,0.1614
56934,21,0.1635
56935,7,0.2081
56936,7,0.1626
56937,21,0.1221
56938,18,0.1054
56939,24,0.1181
56940,0,0.1160
56941,21,0.1289
56942,21,0.1731
56943,21,0.2052
56944,21,0.1813
56945,21,0.1119
56946,24,0.1670
56947,21,0.2126
56948,21,0.1766
56949,0,0.2617
56950,11,0.1470
56951,21,0.1928
56952,21,0.1268
56954,21,0.1555
56955,21,0.2072
56956,7,0.1893
56957,21,0.1159
56958,11,0.2143
56959,21,0.2638
56960,7,0.2578
56961,7,0.1680
56962,7,0.1716
56963,7,0.2179
56964,21,0.1707
56965,21,0.1908
56966,7,0.1966
56967,24,0.1770
56968,21,0.1964
56969,21,0.2196
56970,21,0.2299
56971,24,0.2526
56972,21,0.2135
56974,24,0.1041
56975,5,0.1573
56976,5,0.1947
56977,21,0.1706
56978,19,0.1615
56979,19,0.1602
56980,21,0.2055
56981,5,0.2193
56982,15,0.1659
56983,16,0.1912
56984,8,0.1697
56985,7,0.1271
56986,24,0.3181
56987,9,0.1774
56988,7,0.1426
56989,19,0.1411
56990,19,0.2274
56991,7,0.1670
56992,15,0.1221
56993,7,0.2232
56994,7,0.1248
56995,19,0.1076
56996,19,0.2159
56997,18,0.1103
56999,15,0.1158
57000,32,0.2052
57002,15,0.1842
57003,15,0.1936
57004,19,0.2310
57005,15,0.1455
57006,15,0.1883
57007,8,0.4003
57008,16,0.1133
57009,8,0.5589
57010,4,0.5330
57011,16,0.2049
57012,16,0.2152
57013,19,0.1828
57014,7,0.1860
57015,7,0.1701
57017,16,0.3818
57018,9,0.4331
57019,7,0.1587
57020,7,0.1614
57021,7,0.1485
57022,7,0.1301
57023,7,0.1822
57024,7,0.2046
57025,9,0.1924
57026,21,0.1112
57027,7,0.1600
57028,7,0.1125
57029,7,0.1300
57030,19,0.1739
57031,19,0.1060
57032,7,0.1406
57033,7,0.1377
57036,8,0.2467
57037,16,0.1961
57038,25,0.1471
57039,13,0.1532
57040,0,0.1247
57041,23,0.1261
57042,19,0.2686
57043,0,0.2967
57044,0,0.1608
57045,8,0.1581
57046,16,0.3315
57047,16,0.1452
