window_idx,pred_command,confidence,pose0,pose1,pose2,pose3,pose4,pose5,pose6,pose7,pose8,pose9,pose10,pose11,pose12,pose13,pose14,pose15,pose16,pose17,pose18,pose19
52800,0,0.7994,0.3691,-0.0791,0.4775,0.6038,0.0461,-0.0920,0.5207,-0.0769,0.1955,0.8784,1.0865,0.6319,0.2129,0.9391,1.3283,0.8153,-0.0088,0.5913,1.6986,0.5649
52801,0,0.7971,0.3872,-0.0617,0.4548,0.4553,0.1802,-0.1257,0.5402,-0.0856,0.2184,0.8611,1.0950,0.5945,0.2149,1.0066,1.1439,0.7639,0.0007,0.6903,1.4846,0.4705
52802,0,0.3927,0.4104,-0.0409,0.4289,0.4335,0.1546,-0.1251,0.5943,-0.0872,0.2263,0.8325,1.1238,0.5487,0.1986,0.9422,1.1651,0.6222,0.0354,0.6187,1.4587,0.4482
52803,0,0.3161,0.4190,-0.0354,0.4235,0.4238,0.0974,-0.1023,0.6126,-0.0872,0.2074,0.8392,1.1200,0.5410,0.1932,0.8965,1.2272,0.6529,0.0298,0.5805,1.5280,0.5599
52804,0,0.6208,0.4286,-0.0403,0.4012,0.4254,0.0777,-0.1132,0.5607,-0.0873,0.2062,0.8493,1.0971,0.5350,0.1950,0.8994,1.1783,0.6507,0.0214,0.5788,1.5221,0.5703
52805,0,0.7659,0.4168,-0.0528,0.4081,0.4590,0.0307,-0.1439,0.5338,-0.0835,0.2101,0.8556,1.0882,0.5589,0.1985,0.8985,1.2186,0.6595,0.0456,0.5745,1.5726,0.5791
52806,0,0.8294,0.4093,-0.0414,0.4252,0.4592,0.0465,-0.1467,0.5685,-0.0835,0.2218,0.8491,1.1011,0.5812,0.2062,0.8971,1.3084,0.7230,0.0540,0.5698,1.6685,0.6009
52807,0,0.7994,0.3541,-0.0498,0.8105,0.7243,0.1036,-0.0946,0.5201,-0.0831,0.2240,0.8146,1.0458,0.5318,0.1844,0.8708,1.1849,0.6898,0.0076,0.5607,1.5518,0.3979
52808,0,0.8396,0.2509,0.0289,0.7458,0.4293,0.0522,0.1518,0.2595,-0.0611,0.0862,0.4665,0.8833,0.2943,0.0752,0.4841,0.9739,0.4198,0.0756,0.3212,1.0540,0.4209
52809,0,0.7305,0.1999,0.1029,0.2771,-0.0798,-0.0243,0.3270,0.1425,-0.0420,0.0040,0.1927,0.7222,0.1223,-0.0220,0.1743,0.7071,0.2677,0.1743,0.1294,0.6421,0.5878
52810,0,0.4525,0.2686,0.0148,0.3178,0.2518,-0.0072,0.1146,0.3554,-0.0553,0.0792,0.4451,0.7853,0.3036,0.0658,0.4351,0.7364,0.5016,0.1197,0.3005,0.9013,0.4684
52811,0,0.5772,0.3372,-0.0445,0.3711,0.4423,0.0359,-0.0670,0.4703,-0.0698,0.1486,0.6647,0.8960,0.4478,0.1765,0.6726,0.9056,0.6661,0.0553,0.4560,1.1639,0.3935
52812,0,0.7149,0.3646,-0.0606,0.3991,0.4428,0.0664,-0.0347,0.5139,-0.0785,0.2015,0.7851,0.9734,0.5060,0.1895,0.7683,1.1527,0.6631,0.0855,0.5281,1.4832,0.4925
52813,0,0.7627,0.3999,-0.0827,0.4162,0.5136,0.1032,-0.0361,0.6049,-0.0873,0.2183,0.8952,1.0844,0.5544,0.1920,0.9236,1.3696,0.6517,0.1060,0.6565,1.8578,0.5530
52814,0,0.6851,0.3978,-0.0996,0.4062,0.5277,0.1268,-0.0249,0.6198,-0.0873,0.2129,0.9149,1.0943,0.5379,0.1757,1.0339,1.3272,0.6122,0.0836,0.7706,1.9354,0.5165
52815,0,0.4640,0.3886,-0.0990,0.4437,0.4951,0.0660,0.0233,0.6314,-0.0873,0.1942,0.9223,1.0837,0.5636,0.1742,1.0134,1.3780,0.6146,0.0575,0.7781,1.9697,0.6059
52816,0,0.4684,0.3921,-0.0726,0.4588,0.4608,0.0248,-0.0121,0.6532,-0.0873,0.1813,0.8844,1.1264,0.5401,0.1936,0.9388,1.4441,0.5779,0.0586,0.7243,1.9613,0.6708
52817,0,0.6898,0.4038,-0.0538,0.4387,0.4572,0.0874,-0.1118,0.6382,-0.0873,0.1919,0.8168,1.1946,0.4977,0.2141,0.8918,1.4288,0.5344,0.0804,0.6619,1.9297,0.6155
52818,0,0.5810,0.4048,-0.0511,0.4350,0.4443,0.1340,-0.1512,0.5918,-0.0873,0.2081,0.8102,1.1860,0.5433,0.2249,0.9049,1.3362,0.5933,0.0682,0.6548,1.8704,0.5628
52819,0,0.3576,0.3676,-0.0876,0.5418,0.2932,0.0613,-0.0634,0.4771,-0.0825,0.1833,0.8920,1.0815,0.6670,0.1878,0.9933,1.2326,0.6520,-0.0394,0.7477,1.8021,0.5096
52820,0,0.4866,0.3246,-0.1045,0.6004,0.3316,0.0012,-0.0270,0.3993,-0.0752,0.1815,0.8758,0.9824,0.6660,0.1637,0.9750,1.1344,0.6134,-0.0398,0.7216,1.6847,0.4426
52821,0,0.3033,0.3172,-0.0704,0.4311,0.4761,0.0405,-0.0453,0.4738,-0.0674,0.1754,0.7396,0.8911,0.5265,0.1483,0.8032,1.1497,0.5840,0.0585,0.5686,1.5340,0.4826
52823,0,0.3635,0.4073,-0.0670,0.4096,0.5674,0.1729,-0.1456,0.6154,-0.0873,0.2391,0.8422,1.1244,0.5543,0.2284,0.9581,1.2417,0.7196,0.0633,0.6772,1.5987,0.5507
52824,0,0.4615,0.4070,-0.0691,0.4185,0.5458,0.1340,-0.1378,0.5764,-0.0860,0.2211,0.8611,1.1125,0.6022,0.2119,0.9631,1.2215,0.6842,0.0547,0.6586,1.5100,0.5517
52825,0,0.4959,0.3623,-0.0645,0.3901,0.4542,0.1058,-0.1082,0.4744,-0.0675,0.1829,0.7959,0.9843,0.5728,0.1940,0.8875,1.1315,0.7076,0.0315,0.6241,1.3732,0.5296
52826,0,0.4229,0.3843,-0.0438,0.3644,0.3959,0.1294,-0.1105,0.4619,-0.0688,0.1847,0.7724,0.9855,0.5564,0.2108,0.8976,0.9722,0.7199,0.0218,0.6657,1.1921,0.5012
52827,0,0.4373,0.4166,-0.0404,0.4155,0.4616,0.0681,-0.0841,0.5324,-0.0541,0.2024,0.8438,1.1059,0.6140,0.2081,0.8978,1.1713,0.6881,0.0433,0.5761,1.4084,0.5939
52828,0,0.7144,0.3977,-0.0548,0.4426,0.4981,0.0548,-0.0520,0.4947,-0.0329,0.1961,0.8681,1.0819,0.6143,0.1831,0.9018,1.2167,0.6617,0.0188,0.5290,1.4761,0.5928
52829,0,0.5953,0.4146,-0.0517,0.4202,0.4460,0.1560,-0.1137,0.4700,-0.0660,0.2151,0.8531,1.0957,0.5940,0.1996,0.9593,1.1308,0.6585,0.0128,0.5953,1.4243,0.5186
52830,0,0.5925,0.4123,-0.0523,0.4444,0.4035,0.1863,-0.1069,0.5005,-0.0873,0.2233,0.8474,1.0989,0.6171,0.1996,0.9346,1.2061,0.6279,0.0290,0.5679,1.4803,0.5392
52831,0,0.7271,0.4107,-0.0572,0.4361,0.4298,0.1940,-0.0775,0.5331,-0.0873,0.2220,0.8577,1.0972,0.6116,0.1936,0.9530,1.2307,0.6185,0.0279,0.5829,1.4981,0.5466
52832,0,0.5827,0.3997,-0.0642,0.5102,0.5390,0.1648,-0.0835,0.5673,-0.0873,0.2205,0.8565,1.1110,0.5886,0.2017,0.9852,1.1427,0.6376,0.0197,0.6301,1.4506,0.4680
52833,0,0.3942,0.3897,-0.0604,0.5308,0.5213,0.0849,-0.0752,0.6015,-0.0842,0.2188,0.8506,1.1226,0.5885,0.2100,0.9574,1.1104,0.6263,0.0217,0.6099,1.4305,0.4423
52834,0,0.5937,0.3955,-0.0596,0.4289,0.4683,0.0589,-0.0646,0.5683,-0.0516,0.2183,0.8644,1.1065,0.5933,0.2006,0.9705,1.1408,0.6119,0.0289,0.6117,1.4738,0.4280
52835,0,0.6806,0.3849,-0.0755,0.4262,0.5563,0.0410,-0.0422,0.4943,-0.0067,0.2110,0.8951,1.0609,0.6189,0.1824,0.9787,1.2686,0.6166,0.0410,0.5876,1.6101,0.4509
52836,0,0.7665,0.3792,-0.0803,0.4338,0.5722,0.0440,-0.0458,0.4636,0.0029,0.2141,0.9005,1.0497,0.6264,0.1876,0.9614,1.3300,0.6294,0.0498,0.5511,1.6691,0.4881
52837,0,0.6303,0.3811,-0.0838,0.4340,0.5427,0.0841,-0.0807,0.4748,-0.0260,0.2265,0.8950,1.0639,0.6007,0.1932,0.9608,1.2791,0.6052,0.0285,0.5602,1.6181,0.4609
52838,0,0.7785,0.3938,-0.0885,0.4168,0.5077,0.1604,-0.0954,0.4839,-0.0595,0.2350,0.8955,1.0650,0.5785,0.1772,0.9996,1.2161,0.5622,0.0092,0.6057,1.5794,0.3808
52839,0,0.8195,0.4012,-0.0866,0.4110,0.4829,0.1455,-0.0667,0.4744,-0.0724,0.2363,0.8969,1.0497,0.5952,0.1735,1.0016,1.1963,0.5639,0.0096,0.6002,1.5622,0.3861
52840,0,0.5086,0.3735,-0.0756,0.4450,0.5120,0.0027,-0.0541,0.4490,-0.0501,0.2495,0.8833,1.0503,0.6295,0.1670,0.8973,1.2005,0.6754,-0.0211,0.4440,1.5060,0.5416
52841,0,0.6273,0.3703,-0.0658,0.4421,0.5620,-0.0600,-0.0345,0.4365,-0.0362,0.2439,0.8655,1.0874,0.5975,0.0153,0.9221,1.1740,0.4684,0.0506,0.3314,1.4632,0.3522
52842,0,0.6550,0.3841,-0.0513,0.3880,0.6299,-0.0517,0.0122,0.4405,-0.0603,0.2347,0.8717,1.0981,0.5823,-0.0340,1.0221,1.1767,0.1902,0.1088,0.3773,1.4682,0.0998
52843,0,0.4450,0.3634,-0.0717,0.4138,0.6404,-0.0553,0.0591,0.3843,-0.0167,0.2167,0.9131,1.0497,0.6408,0.0764,1.0405,1.1659,0.3573,-0.0068,0.4760,1.4632,0.2339
52844,0,0.3134,0.3616,-0.0909,0.4657,0.5347,-0.0383,0.0546,0.3605,-0.0008,0.2036,0.9287,1.0303,0.6592,0.1184,1.0187,1.1166,0.5180,-0.0730,0.5024,1.4175,0.3621
52845,0,0.5565,0.3694,-0.0929,0.4626,0.5188,-0.0239,0.0489,0.3607,0.0033,0.2082,0.9320,1.0270,0.6454,0.1209,1.0247,1.1092,0.5131,-0.0714,0.5101,1.4161,0.3573
52846,0,0.4248,0.3666,-0.0966,0.4676,0.5213,-0.0366,0.0710,0.3594,0.0149,0.2064,0.9393,1.0201,0.6462,0.1189,1.0253,1.1297,0.5174,-0.0746,0.5035,1.4437,0.3575
52847,0,0.5682,0.3711,-0.0942,0.4678,0.5017,-0.0364,0.0734,0.3739,-0.0039,0.2074,0.9381,1.0252,0.6401,0.1222,1.0183,1.1368,0.5301,-0.0739,0.4976,1.4338,0.3763
52848,0,0.5889,0.3785,-0.0977,0.4574,0.5068,-0.0153,0.0466,0.3722,0.0246,0.1993,0.9396,1.0279,0.6371,0.1176,1.0476,1.1327,0.5173,-0.0698,0.5298,1.4365,0.3578
52849,0,0.5197,0.3940,-0.0880,0.4561,0.4278,0.0042,-0.0086,0.3954,0.0292,0.1968,0.9272,1.0406,0.6402,0.1309,1.0362,1.1188,0.5269,-0.0627,0.5217,1.4061,0.3835
52850,0,0.6524,0.3946,-0.0943,0.4456,0.4688,0.0107,-0.0088,0.3812,0.0496,0.1932,0.9354,1.0336,0.6466,0.1193,1.0569,1.1540,0.5298,-0.0618,0.5403,1.4289,0.3956
52851,0,0.6630,0.3879,-0.0907,0.4467,0.4965,-0.0130,-0.0017,0.3964,0.0562,0.1991,0.9298,1.0323,0.6561,0.1265,1.0297,1.1679,0.5441,-0.0616,0.5113,1.4202,0.4345
52852,0,0.5807,0.4019,-0.0742,0.4443,0.4443,-0.0305,-0.0150,0.4398,0.0524,0.1993,0.9140,1.0453,0.6535,0.1448,1.0095,1.1403,0.5604,-0.0546,0.4978,1.3703,0.4712
52853,0,0.6892,0.4167,-0.0667,0.4382,0.3998,-0.0206,0.0013,0.5123,0.0237,0.1833,0.9108,1.0724,0.6288,0.1406,1.0250,1.1698,0.5730,-0.0445,0.5143,1.3791,0.4998
52854,0,0.3862,0.4257,-0.0614,0.4404,0.3374,-0.0150,0.0062,0.6204,-0.0404,0.1803,0.8998,1.0895,0.6231,0.1444,0.9863,1.1540,0.6144,-0.0468,0.4876,1.3230,0.5428
52855,0,0.3717,0.4242,-0.0600,0.4362,0.3237,-0.0119,-0.0374,0.6378,-0.0677,0.2025,0.8864,1.0990,0.5913,0.1572,0.9524,1.0853,0.6086,-0.0477,0.4678,1.2512,0.5323
52856,0,0.6016,0.4174,-0.0610,0.4447,0.3261,0.0007,-0.0782,0.6145,-0.0820,0.2122,0.8798,1.1231,0.5503,0.1833,0.9128,1.1108,0.5960,-0.0179,0.4334,1.2323,0.5800
52857,0,0.5976,0.4135,-0.0704,0.4497,0.3194,0.0206,-0.1067,0.6086,-0.0848,0.2159,0.8804,1.1257,0.5519,0.1932,0.8991,1.1250,0.6095,-0.0008,0.4202,1.2188,0.6181
52858,0,0.5334,0.3857,-0.0746,0.4417,0.2804,0.0199,-0.1120,0.5780,-0.0809,0.1920,0.8456,1.0683,0.5240,0.1782,0.8718,1.0652,0.5649,-0.0117,0.4103,1.1704,0.5727
52859,0,0.4365,0.2898,-0.0372,0.2974,0.2355,0.0072,-0.0960,0.4113,-0.0545,0.0529,0.5537,0.7997,0.3283,0.0512,0.5855,0.8093,0.3158,0.0002,0.2777,0.8421,0.5173
52860,0,0.4311,0.2973,-0.0334,0.2732,0.3285,0.0002,-0.0905,0.3703,-0.0458,0.0604,0.5224,0.7811,0.3351,-0.0134,0.5572,0.8366,0.2522,0.0294,0.2234,0.8737,0.4285
52861,0,0.5611,0.4355,-0.1252,0.5248,0.7795,-0.0469,0.0130,0.3532,0.0216,0.0531,0.8746,0.8327,1.0168,-0.0069,0.8462,1.1487,0.4826,-0.1020,0.2882,1.3658,0.3776
52862,0,0.6291,0.4956,-0.1821,0.6567,1.1232,-0.1030,0.1323,0.2412,0.0923,-0.0614,0.9951,0.6953,1.5202,-0.0302,0.9197,1.2529,0.5476,-0.2421,0.2949,1.5661,0.3917
52863,0,0.5264,0.4878,-0.1844,0.6587,1.1314,-0.0973,0.1606,0.2344,0.0898,-0.0408,0.9943,0.6932,1.5209,0.0184,0.9569,1.2933,0.5185,-0.2247,0.3287,1.6114,0.3644
52864,0,0.6444,0.4665,-0.2047,0.6822,1.1387,-0.0895,0.1812,0.2091,0.1015,-0.0534,1.0203,0.6720,1.5209,0.0698,1.0058,1.3118,0.4834,-0.2115,0.3660,1.6454,0.3441
52865,0,0.5883,0.4179,-0.1795,0.6017,0.9717,-0.0672,0.1251,0.2874,0.0609,0.0157,1.0088,0.7718,1.2321,0.1071,1.0387,1.2645,0.4732,-0.1501,0.4483,1.5416,0.4073
52866,0,0.3556,0.3821,-0.1143,0.4557,0.6882,-0.0271,0.0156,0.3878,0.0210,0.1504,0.9364,0.9731,0.7736,0.1316,1.0302,1.2028,0.4793,-0.0639,0.4995,1.4199,0.4726
52867,0,0.4391,0.3865,-0.0915,0.4072,0.5628,-0.0206,-0.0208,0.3891,0.0235,0.1838,0.9082,1.0541,0.5977,0.1322,1.0210,1.2135,0.4811,-0.0472,0.4909,1.4276,0.4790
52868,0,0.3292,0.3938,-0.0988,0.4036,0.5309,-0.0385,0.0058,0.3566,0.0228,0.1826,0.9466,1.0141,0.6189,0.1099,1.0802,1.2022,0.5096,-0.0624,0.5474,1.4525,0.4505
52869,0,0.4277,0.3904,-0.1066,0.4112,0.5190,-0.0626,0.0413,0.3470,0.0272,0.1820,0.9607,0.9963,0.6350,0.0995,1.0969,1.2129,0.5081,-0.0691,0.5625,1.4715,0.4391
52870,0,0.4017,0.3818,-0.1146,0.4223,0.5404,-0.0685,0.0581,0.3700,0.0292,0.1780,0.9547,1.0099,0.6071,0.0934,1.0899,1.2291,0.4854,-0.0719,0.5545,1.4868,0.4271
52871,0,0.5196,0.3817,-0.1128,0.4214,0.5495,-0.0777,0.0443,0.3652,0.0310,0.1797,0.9553,1.0033,0.6053,0.0992,1.0860,1.2111,0.4989,-0.0733,0.5504,1.4772,0.4193
52872,0,0.6029,0.3804,-0.1093,0.4225,0.5423,-0.0784,0.0361,0.3608,0.0334,0.1801,0.9508,1.0065,0.6126,0.1083,1.0725,1.2059,0.5058,-0.0688,0.5378,1.4663,0.4245
52873,0,0.5516,0.3807,-0.1055,0.4265,0.5291,-0.0765,0.0457,0.3585,0.0338,0.1738,0.9499,1.0140,0.6154,0.1097,1.0719,1.2290,0.5048,-0.0596,0.5397,1.4661,0.4523
52874,0,0.3989,0.3414,-0.0963,0.4320,0.5411,-0.0616,0.0597,0.4399,0.0302,0.1778,0.9353,1.0537,0.6220,0.1432,1.0338,1.2144,0.5318,-0.0471,0.5070,1.4032,0.5378
52875,0,0.5983,0.3040,-0.1072,0.4254,0.5915,-0.0113,0.2232,0.6383,0.0661,0.1361,0.8319,1.0753,0.6262,0.1450,0.9517,1.1089,0.5634,-0.0578,0.4697,1.2883,0.5726
52876,0,0.7407,0.3296,-0.1439,0.4162,0.6083,-0.0078,0.2344,0.7846,0.1836,0.0013,0.3770,1.0434,0.6242,0.0820,0.5899,0.9800,0.6150,-0.0686,0.4033,1.1800,0.5828
52877,0,0.8815,0.4326,-0.1377,0.3886,0.5557,0.0404,0.3147,1.0131,0.1386,-0.0297,0.2166,1.0904,0.5538,0.1032,0.3915,1.0468,0.7737,-0.0193,0.4652,1.3069,0.7084
52878,0,0.2251,0.4791,-0.1641,0.4283,0.4920,0.0744,0.6686,1.1443,-0.0268,0.0186,0.5852,1.0790,0.4836,0.1482,0.5967,1.2257,1.0114,0.0284,0.5449,1.5635,1.0155
52880,0,0.5924,0.3616,-0.1859,0.4114,0.8134,0.0972,0.4844,1.1951,0.0577,0.0535,0.4492,1.1624,0.4858,0.1505,0.4862,1.1764,0.8386,0.0376,0.4883,1.4712,0.8600
52881,0,0.5145,0.4355,-0.2318,0.3930,0.5803,0.0128,0.7320,1.0803,-0.0268,-0.0417,0.6998,1.0172,0.4483,0.0863,0.7211,1.1495,0.8685,0.0116,0.6779,1.4052,0.9528
52882,0,0.5755,0.4382,-0.2095,0.4529,0.5058,-0.0633,0.6802,1.0959,0.0797,-0.0931,0.6663,1.0600,0.4860,0.0513,0.6954,1.1456,0.8108,0.0161,0.6481,1.2907,1.0446
52883,0,0.8441,0.4244,-0.2093,0.3502,0.8221,-0.0214,0.6257,1.1109,0.1138,-0.0531,0.6382,1.0771,0.4649,0.0828,0.7006,1.0659,0.6873,0.0360,0.6911,1.2081,0.8505
52884,0,0.7709,0.4292,-0.3096,0.2471,1.0847,-0.0623,0.8876,0.9672,0.0297,-0.1232,0.9224,0.8591,0.4471,0.0180,1.0026,0.9487,0.5988,0.0169,0.9597,1.1136,0.7800
52885,0,0.8209,0.3816,-0.3291,0.2824,1.1624,-0.0249,0.8524,0.9868,0.0772,-0.0842,0.8570,0.8863,0.4943,0.0331,0.9640,0.9272,0.6013,0.0083,0.9436,1.1140,0.7319
52886,0,0.7265,0.3191,-0.2772,0.3760,1.0236,-0.0063,0.7419,0.8632,0.1135,-0.0494,0.7195,0.8403,0.4540,0.0574,0.7849,0.9268,0.6759,0.0138,0.7444,1.1186,0.7179
52887,0,0.6689,0.2372,-0.2163,0.3223,0.5453,-0.0211,0.5324,0.5346,0.1345,-0.0658,0.4874,0.5398,0.3624,0.0195,0.5363,0.6104,0.5286,-0.0056,0.5140,0.7076,0.5884
52888,0,0.5561,0.2203,-0.1468,0.2434,0.1846,-0.0361,0.3834,0.4659,0.1452,-0.0782,0.3622,0.4516,0.2873,-0.0044,0.4273,0.5104,0.4210,-0.0253,0.3980,0.5730,0.5155
52889,0,0.3503,0.3159,-0.1648,0.4121,0.2867,-0.0909,0.5353,0.7824,0.2064,-0.1235,0.5603,0.7625,0.3697,-0.0046,0.6370,0.8945,0.5332,-0.0186,0.5249,0.9818,0.7348
52890,0,0.5637,0.4113,-0.2122,0.4549,0.5419,-0.0214,0.6145,1.0715,0.2173,-0.0694,0.6271,1.0339,0.4500,0.0607,0.7589,1.1082,0.5894,-0.0007,0.6260,1.2194,0.7945
52891,0,0.4217,0.4201,-0.2316,0.4710,0.5564,-0.0193,0.7114,1.0673,0.1574,-0.0862,0.7467,0.9790,0.4392,0.0715,0.8684,1.1743,0.6729,0.0010,0.6982,1.2779,0.8952
52892,0,0.5350,0.3775,-0.2362,0.4950,0.5986,0.0108,0.6107,1.1034,0.1943,-0.0532,0.6673,0.9990,0.4538,0.0858,0.8194,1.1884,0.6707,-0.0019,0.6420,1.3316,0.8672
52893,0,0.4083,0.3917,-0.2061,0.4212,0.7456,0.1056,0.5119,1.2302,0.1667,0.0339,0.5944,1.0620,0.4712,0.1282,0.7940,1.2352,0.6393,0.0163,0.5883,1.4641,0.7609
52895,1,0.1907,0.3373,-0.2130,0.4386,0.9432,0.1318,0.5247,1.2924,0.1512,0.0916,0.6553,1.0803,0.5441,0.1503,0.7713,1.3371,0.6543,0.0069,0.4446,1.6168,0.9215
52896,0,0.2155,0.3551,-0.2014,0.4029,0.8707,0.0587,0.6239,1.0410,0.3514,0.0244,0.7490,0.9814,0.6018,0.1119,0.7840,1.3091,0.7994,-0.0335,0.3735,1.5575,1.2068
52897,0,0.1826,0.3059,-0.1768,0.3912,0.5989,0.0057,0.5554,0.8520,0.3422,-0.0179,0.6402,0.8382,0.5507,0.0718,0.6495,1.0952,0.8209,-0.0649,0.2699,1.2895,1.1815
52898,0,0.3746,0.3507,-0.1755,0.3546,0.5125,-0.0030,0.5441,0.9224,0.1804,-0.0195,0.6116,0.8879,0.4380,0.0689,0.6589,1.1028,0.7428,-0.0449,0.3874,1.2977,0.9613
52899,0,0.4389,0.4174,-0.2007,0.3797,0.6344,0.0255,0.6591,1.1048,0.1457,-0.0022,0.7185,1.0171,0.4753,0.1088,0.7775,1.2856,0.8401,-0.0085,0.5516,1.5651,0.9941
52900,0,0.8378,0.4293,-0.1781,0.3465,0.6158,0.0667,0.5954,1.1710,0.1462,0.0426,0.6139,1.0923,0.5232,0.1508,0.7045,1.2609,0.8650,0.0056,0.5485,1.5498,0.8529
52901,0,0.3504,0.4619,-0.1485,0.3739,0.4018,0.0103,0.6119,1.1755,0.1672,0.0001,0.6340,1.1501,0.5429,0.1298,0.7168,1.3164,0.8264,-0.0041,0.5149,1.5500,0.8986
52902,0,0.7949,0.4039,-0.1475,0.4428,0.4939,0.0174,0.4513,1.2093,0.2381,0.0034,0.5289,1.1911,0.5648,0.1298,0.6655,1.2936,0.7697,0.0157,0.5219,1.5268,0.8347
52903,0,0.6471,0.3767,-0.1978,0.4526,0.7122,0.0519,0.5246,1.1552,0.2096,0.0183,0.6193,1.1037,0.5405,0.1426,0.7590,1.2577,0.7892,0.0149,0.5608,1.4817,0.8753
52904,0,0.2180,0.3743,-0.2168,0.4390,0.6931,0.0461,0.5549,1.1452,0.2227,0.0124,0.6372,1.0868,0.5218,0.1175,0.7231,1.2874,0.7971,-0.0171,0.4070,1.4555,1.0960
52907,0,0.4388,0.2669,-0.2052,0.3199,0.7583,0.0043,0.3503,0.8581,0.3416,-0.0207,0.3825,0.9444,0.5095,0.0621,0.4465,1.0277,0.6621,-0.0528,0.2794,1.1299,0.6582
52908,0,0.6157,0.1218,-0.0904,0.1800,0.3109,0.0528,0.1208,0.4776,0.1350,0.0274,0.1423,0.4822,0.2586,0.0675,0.1987,0.5218,0.3291,0.0222,0.1727,0.5951,0.3580
52909,0,0.6383,0.1818,-0.1163,0.2757,0.5984,0.0854,0.1813,0.8054,0.2266,0.0643,0.2656,0.7290,0.4086,0.1217,0.4572,0.7638,0.4512,0.0693,0.3986,0.9566,0.4034
52910,0,0.3458,0.4320,-0.1765,0.3018,1.0260,0.0995,0.4446,1.3292,0.3176,0.0565,0.5717,1.1938,0.5319,0.1970,0.8558,1.4226,0.7044,0.1240,0.6793,1.6757,0.8013
52911,4,0.1497,0.4666,-0.1740,0.2811,0.9370,0.0238,0.5211,1.2490,0.3273,-0.0067,0.6319,1.1426,0.4805,0.1567,0.9072,1.5604,0.6462,0.0926,0.6661,1.7361,0.9077
52912,0,0.4263,0.4245,-0.1731,0.3315,0.9348,0.0369,0.2590,1.2766,0.4662,0.0186,0.4983,1.1974,0.6229,0.1487,0.8238,1.6188,0.7625,0.0617,0.6208,1.7718,0.8794
52913,0,0.3557,0.4687,-0.1748,0.2565,0.8469,0.0655,0.0929,1.2564,0.4873,0.0249,0.5202,1.1267,0.6005,0.1467,0.7847,1.5804,0.8615,0.0594,0.5977,1.6884,0.8717
52914,0,0.2335,0.4781,-0.1765,0.2276,0.8259,0.0920,0.2210,1.2907,0.4001,0.0422,0.5427,1.1108,0.6674,0.1803,0.8212,1.5601,0.7242,0.0821,0.6500,1.6519,0.8100
52915,0,0.8096,0.4582,-0.2091,0.2942,0.7367,0.0878,0.5086,1.2871,0.2940,0.0305,0.6144,1.1534,0.6889,0.1669,0.9586,1.4736,0.6432,0.0752,0.7836,1.6260,0.7121
52916,0,0.5971,0.4760,-0.1921,0.2995,0.6422,0.0807,0.5606,1.2336,0.3020,0.0178,0.6410,1.1597,0.5996,0.1521,0.9965,1.4062,0.6188,0.1094,0.7659,1.6364,0.5934
52917,0,0.6824,0.4512,-0.0964,0.2037,0.5616,0.0476,0.4359,1.1083,0.2144,0.0062,0.5193,1.0088,0.4698,0.1533,0.8098,1.2535,0.4568,0.1365,0.6025,1.4294,0.4694
52918,0,0.8423,0.3638,-0.1499,0.2437,0.5824,0.0293,0.4621,1.0127,0.2183,-0.0294,0.5414,0.8841,0.4715,0.1032,0.8177,1.0697,0.4801,0.0686,0.6658,1.2702,0.4218
52919,0,0.8535,0.3428,-0.2661,0.4370,0.6155,-0.0313,0.6135,1.1356,0.3288,-0.1019,0.7389,0.9744,0.6132,0.0536,1.0460,1.1985,0.7123,0.0219,0.8964,1.4199,0.6704
52920,0,0.5317,0.3635,-0.2523,0.4502,0.6624,-0.0135,0.5299,1.2508,0.3705,-0.0727,0.6251,1.1143,0.7135,0.0803,0.9886,1.3382,0.7601,0.0393,0.8316,1.5433,0.7663
52921,0,0.2903,0.4161,-0.2363,0.3672,0.6383,0.0402,0.5374,1.2213,0.3609,-0.0259,0.6026,1.1150,0.6796,0.0993,0.9951,1.3459,0.6859,0.0590,0.7957,1.6559,0.6833
52922,0,0.3736,0.4202,-0.2396,0.3899,0.5464,0.0059,0.5676,1.2006,0.3365,-0.0379,0.6719,1.0776,0.5873,0.0946,1.0422,1.3374,0.6474,0.0628,0.8132,1.6799,0.7004
52923,0,0.2569,0.4278,-0.2219,0.3388,0.6384,0.0756,0.5443,1.2063,0.2861,0.0375,0.6288,1.0910,0.5428,0.1502,0.9775,1.3305,0.6104,0.0794,0.7280,1.6731,0.6309
52924,0,0.4639,0.4347,-0.2197,0.3752,0.5186,0.0469,0.6384,1.1499,0.2574,0.0169,0.7179,1.0461,0.5149,0.1383,0.9971,1.3545,0.6425,0.0694,0.7300,1.6610,0.7170
52925,0,0.4567,0.4508,-0.1746,0.3582,0.5321,0.0685,0.5016,1.2104,0.3179,0.0307,0.5860,1.1038,0.5731,0.1455,0.9275,1.3569,0.6547,0.0634,0.6750,1.6460,0.7305
52926,0,0.5314,0.4737,-0.1309,0.3414,0.5751,0.0997,0.4580,1.2660,0.3329,0.0509,0.5617,1.1197,0.5865,0.1464,0.9085,1.3534,0.6578,0.0426,0.6455,1.6452,0.8095
52927,0,0.6652,0.3961,-0.1502,0.4138,0.6311,0.0787,0.3594,1.2993,0.3922,0.0414,0.4801,1.1819,0.6291,0.1398,0.8030,1.3765,0.6708,0.0288,0.5572,1.6306,0.8768
